user_id,product_id
2963,2169
2963,3281
2963,4073
25,1532
25,3441
25,4489
25,4766
25,3311
1906,4876
1906,656
1906,123
7496,292
7496,1998
7496,2788
4404,2332
4404,90
4404,1158
4404,4473
4404,2402
7118,3271
7118,1796
3241,1627
3241,4957
3241,4764
3241,144
7129,3899
7129,1556
7067,2992
7067,811
7067,4596
7067,3677
6760,4755
6760,4400
3627,245
3627,2195
6128,2988
6128,4953
6128,1388
6128,4403
6128,2017
6802,2748
6802,347
1149,393
1149,1815
3339,4851
3339,2120
3339,2506
3339,1806
3339,3772
6502,3329
6502,4256
7797,1063
7797,3756
7797,348
7797,3219
5922,2547
5922,2692
5922,4900
5922,3963
9577,3150
9577,2013
4609,4653
4609,3588
4609,4887
9250,4396
9250,2207
6482,2887
6482,2854
6482,2109
6482,1467
6482,2142
3014,3363
3014,2494
3014,1199
3014,4570
1892,3854
1892,4229
1892,1360
1892,2557
1892,2642
7226,4401
4021,3261
4021,4812
4021,1544
355,3020
355,1643
355,1686
4298,32
4298,4193
4298,2161
4298,2436
4121,1057
4121,4195
4158,2572
4158,1754
4802,4731
7309,1572
7309,3305
7309,4634
7309,2919
7309,3917
1073,1562
9224,2778
9224,2905
9224,4452
4079,482
4079,1876
7958,3868
7958,2509
2472,1468
9965,2418
9965,4716
3277,1139
3277,1876
3277,1355
297,4906
297,1512
297,3245
2919,1345
2919,4294
2919,3054
3440,1129
3440,2207
3440,323
3440,2825
3440,3402
5676,1492
904,3417
6119,2453
6119,329
2923,2744
2923,2729
2923,1208
5029,2950
5029,2722
5029,1829
2467,1550
2467,1141
2467,3091
518,640
518,218
518,4469
518,1586
7736,4632
7736,2920
7736,574
7736,3740
4310,2770
4310,2083
4310,4492
4310,4800
4310,4581
8493,4849
8493,4198
8493,58
8493,1485
8858,1044
8858,4232
8858,1167
8858,4984
8858,498
4757,1349
4757,1166
9086,768
9086,25
9086,1250
1292,3469
1292,3879
7332,378
7332,110
839,101
5092,1756
5092,2292
5092,3481
9571,4457
6389,4982
6389,3452
5234,3599
2366,1676
2366,4038
2366,4648
2366,948
9645,1611
9645,3445
9645,1174
9645,3642
3164,1205
3164,2035
3164,3794
3201,1734
3201,266
3201,3389
6781,1892
9223,808
9223,2474
9223,4363
4989,3538
4989,3812
4989,640
4989,4434
4989,904
7156,4409
7156,3646
7156,3288
7156,687
7156,3355
7800,3424
7800,4193
7800,416
7800,1104
1524,3161
1524,692
1524,3672
1524,1051
6584,1400
620,2186
620,1805
235,3383
235,4682
235,1594
235,889
9130,722
9130,471
5596,4206
5596,407
5596,3000
5596,1633
4829,1434
4829,2921
4829,1323
4258,3906
4258,3081
4258,2013
4258,1098
4258,959
1553,2572
1553,4051
1553,184
1792,1413
1792,2113
1792,2479
3154,2699
3154,4750
3154,1217
2394,3125
2394,1629
2394,181
2394,1328
2394,1923
5409,4974
5409,3601
1942,4613
1942,2671
1942,2969
1942,3361
1942,1609
5481,1232
5481,33
5481,2904
5481,1986
5648,2430
5648,4394
2660,631
2660,3389
2660,912
2660,2279
2660,1219
7546,3010
7546,701
7546,108
7546,4825
7546,4286
4789,983
4789,4065
8444,4461
7074,2156
3238,2453
1426,3044
1426,3322
1426,173
1426,535
1426,1661
3622,1368
3622,4674
3622,4680
3622,4511
4972,4473
4972,1016
4972,4273
3143,4494
3143,4176
5254,1334
5254,1320
5254,1851
5254,3989
9445,4607
9445,596
9445,475
9445,2500
2296,4851
1964,1446
1964,1137
1964,1536
1964,1521
1964,4933
2265,4959
2265,4734
2265,3998
2265,743
4819,1711
4819,3247
8584,1782
8584,3558
8584,1345
8584,3784
4365,3527
4365,2291
4365,2977
9060,4962
9060,1018
9060,2734
9060,2179
583,4
583,3181
583,433
583,1073
8659,4948
1018,3154
1018,1707
1018,2466
1018,4059
1018,4178
6440,1287
6440,2908
6440,2593
6440,1555
6440,1363
105,506
105,975
2701,4323
2701,664
6488,1248
6488,280
6488,3804
6488,2418
6488,3214
9390,3089
9390,3135
9390,1203
9390,4833
9390,845
6667,3805
6667,4556
6667,4748
1662,4355
1662,201
1694,4058
4906,2220
4906,169
4906,1686
4906,2982
7310,4112
7310,3914
7310,1826
7310,3617
7310,178
9610,4084
9610,3898
9610,165
9610,1095
9610,4587
4854,1743
4854,3029
4854,4915
4854,425
9243,1906
2873,2286
2873,3999
2873,4150
2873,2448
2873,792
5307,2040
5307,1911
5307,4148
5944,4360
5944,3468
4665,3586
1160,186
1160,3246
1160,4626
1160,2775
6438,413
6438,4759
6438,4002
5153,4171
5153,1628
5153,3780
5153,1117
8556,417
8556,2350
8556,541
8556,3821
8637,4311
8637,1954
8637,157
2581,1237
2581,1273
2581,1115
2581,4609
4207,4179
4207,2533
4207,3651
1997,2389
1997,4994
1997,1766
1997,4485
9595,2106
9595,4220
9595,3338
9595,856
9595,3162
9282,4462
9282,4996
9282,2361
9282,2315
9282,4889
2444,3235
2444,4095
2444,2278
6961,297
4400,3997
4400,4511
4400,1453
4400,1743
6213,3301
9088,4637
9088,57
9088,4304
9088,4557
9088,3691
3486,2294
7101,2580
7101,394
7101,3590
6626,1237
6626,2737
6626,2114
6494,2064
6494,3468
6494,3380
6494,608
6494,4620
367,4101
367,1112
8946,660
8946,2192
8946,2409
2779,2382
2779,2836
2779,680
9511,264
9511,2784
9511,3971
9511,3588
9511,4767
9892,991
6170,3658
6170,2190
6170,1427
8588,3861
8588,385
8588,4194
5712,2841
5712,2952
5712,4424
5712,1032
5712,1718
994,4187
994,647
5049,1531
5049,2054
5049,2071
5049,3176
5049,90
1046,4821
1046,2229
1046,3499
1046,2565
1046,3323
7849,3702
6063,3439
6063,3369
6063,371
6063,4715
4950,3315
4950,2746
7734,119
9305,3528
9305,2684
9305,3494
6837,1426
6837,662
6837,3283
6837,3083
6837,2007
3036,3025
3036,910
3036,4764
3036,4455
5484,2241
5484,4987
5484,857
5484,4612
8351,1260
8351,4070
8351,3699
6827,4544
6827,4491
6848,1555
6848,2025
6848,1233
6848,3917
8508,4165
8508,2574
8508,3300
8508,4653
864,245
864,857
864,626
8584,4382
8584,1960
8584,3137
8910,1517
8910,1022
8910,3550
8910,449
8910,4382
1921,2137
1921,3752
1921,136
1921,2986
6025,4520
6025,4634
6025,3694
6025,944
2566,4527
2566,2906
2566,4114
2566,4433
2566,783
5923,3084
5923,4128
5923,2425
5923,1635
5923,2568
7,2608
7,3744
7,1905
7,4645
7,988
3631,2427
1261,3649
1261,1125
1261,1795
1261,1366
1261,276
8943,3144
8943,364
8943,682
7017,2356
7017,1978
7092,3703
7092,461
7092,3414
2382,1325
1280,2360
1280,5
9689,2346
9689,3176
9689,4345
8916,4418
8916,2293
8916,4569
8916,119
4411,1162
4411,3210
4411,3580
863,1010
863,1938
6236,3961
8232,479
8232,3745
8232,3176
5888,3391
5888,513
8053,3754
7460,4432
7460,200
7460,3249
7460,937
7460,4329
3717,3386
3717,2438
7955,336
7955,3640
1162,3617
1162,1936
6637,1377
6637,1658
6637,220
6637,605
6637,3213
234,4004
234,3459
234,1012
234,1762
9309,3499
9309,3748
9309,657
9309,1137
9309,2890
992,1560
992,370
992,3037
8818,3710
8818,854
8818,1075
1417,4251
1417,706
1417,4443
2032,4908
4447,3489
4447,1017
4447,962
4447,3776
1458,956
1458,3345
875,3405
875,1329
875,4680
646,1839
646,1673
646,2088
646,3108
646,3192
6902,2464
6902,1364
6902,4963
6902,2759
190,683
190,4310
8512,2274
8512,4555
8512,2404
8512,1474
8512,3192
7721,4607
7721,1110
7721,3285
7721,3889
6002,2349
6002,545
6002,4224
6002,124
1454,327
1454,2543
1454,2923
8777,2871
8777,4343
8777,478
8777,874
8777,4928
4465,4873
4465,450
4465,621
4465,3849
4465,2688
126,1962
126,3884
126,3848
126,1085
126,69
7876,1506
7876,4024
7876,3862
7876,4504
7876,169
3322,2039
3322,742
113,3966
113,4381
113,597
62,1291
62,3746
62,3956
3913,2353
3913,93
3913,652
3913,2927
2546,4101
2546,4109
3756,1654
3756,309
3756,510
3756,352
461,4199
461,828
259,970
259,2762
259,4162
259,4665
9385,2545
9385,1977
9385,1956
2430,676
2430,3018
5292,2417
5292,459
5292,149
1945,4603
1945,1626
1945,3332
1945,3093
4847,1608
4847,305
4847,4607
4847,1853
3389,1461
3389,3086
3389,801
3389,88
7958,3887
3853,3224
5991,2855
5246,4878
5950,1258
5332,609
5332,4188
5332,3195
7171,1974
8094,3887
8094,4815
8094,817
8094,1093
8094,3116
6103,4742
6103,1339
6103,1754
6103,3004
6103,683
7036,4660
181,4182
181,2468
181,2409
181,2514
181,1340
763,3731
7578,1356
9844,1267
9844,4092
9844,654
9844,826
908,2891
3880,2128
3880,2551
3880,4528
6776,1724
6776,4128
6776,4008
6776,4739
2194,1538
2194,3893
2194,3221
2194,381
2837,4280
2837,4135
2837,4284
2837,841
2837,3010
7528,769
7528,2430
7528,1974
7528,2508
7528,2242
3023,4470
5983,3014
7060,2794
8415,2224
8415,1978
8415,708
9026,2991
9026,1960
9026,2784
6451,4705
7652,4359
725,4374
725,1339
1271,293
1271,2306
1271,933
3818,558
3818,2685
3818,4573
3818,445
3818,146
3525,358
7057,2517
7057,236
7057,1391
6653,2188
6653,925
6653,979
6653,2527
1046,1041
1866,821
1866,3216
8626,2085
8626,4891
8626,2885
8626,4429
8257,4439
8257,3400
8257,211
8257,4252
8257,3648
7038,375
7038,4034
7038,2721
7038,1518
1690,2378
2607,4882
2607,4223
2607,2689
2607,263
9768,3046
1554,4556
1554,3781
1554,966
2752,3697
2752,1745
2752,3237
2752,3305
2752,264
6086,3040
6086,2878
6086,109
3896,4169
3896,1668
3444,1945
3444,3762
3444,4431
3444,1055
3444,2501
2399,4458
2399,2946
2399,3243
8824,2182
8824,3458
8824,4303
8824,4129
3717,2996
3717,2235
3717,3578
3717,3476
3717,21
2006,1568
2006,4655
2006,2158
276,3791
276,1248
276,2839
5078,2609
5078,2594
1551,4815
1551,3903
1551,1003
1551,1170
7380,2947
7380,2766
7380,4011
7380,3221
7380,2438
9822,3639
9822,4777
9822,2842
9822,3417
3120,3727
3120,4789
3120,2240
3120,3102
9426,618
2159,129
2159,3296
2159,1483
7506,2729
7506,434
7506,4550
7506,4414
7506,3665
813,2658
813,2890
813,1643
813,738
813,129
1294,539
1294,230
1294,2147
5672,3967
5672,2032
5672,3941
5672,233
8057,1628
5403,291
5403,2264
7322,4347
7322,780
7322,4054
59,2311
7167,3101
7167,3767
8717,694
8717,1187
8717,4896
8717,3144
4742,2890
4742,4127
4792,2236
4792,2652
4792,4469
4792,1831
4792,4577
904,1025
904,3848
904,4975
4459,1192
8480,4927
8480,1466
8480,4495
8480,53
8480,1213
1895,1087
1895,1409
9400,742
9400,241
9400,317
9400,1567
3922,1582
3922,3182
3922,3374
3922,4972
3922,3730
6308,3321
2037,2431
2037,1429
2037,614
2037,1408
2037,1652
6485,780
216,2436
216,3812
216,4904
216,1096
216,1994
6912,3058
6912,1216
6912,3025
6912,721
4568,790
4568,3295
4568,4918
4062,4782
4062,1327
2212,2248
8541,2708
9284,2770
9284,4606
8458,3671
8458,4282
6847,4384
6847,3158
6847,3162
6847,4177
2661,1128
2661,4873
2661,1235
2661,4552
3647,1187
6522,3912
6522,2124
5729,3986
5729,174
5729,1932
5729,3242
4723,2720
4723,4768
4723,4961
8180,69
8180,3417
8180,2224
8180,1592
6105,2902
6105,1078
7624,4278
8309,534
4459,4031
8728,1339
8728,332
8728,2378
8728,664
4587,3631
4587,4153
4587,2576
334,3129
5346,1056
5346,53
3969,1936
3969,1425
4560,2594
3606,348
3606,2793
5022,2467
5022,2993
5022,4688
5022,2482
5022,316
4192,2823
7681,665
402,1216
402,296
402,723
402,3850
9932,604
5991,4902
5991,1059
5032,4745
5032,1926
5032,4374
5032,592
5032,2049
48,1718
48,2389
4050,1235
4050,2677
4050,525
4050,1754
4050,2598
5646,2787
5646,4774
5646,838
5646,821
260,4937
260,2898
260,3230
260,153
9483,2897
9483,4121
9483,2625
9483,1773
9483,408
7467,3096
7467,1743
7467,809
7534,2431
2363,4587
2363,3342
6144,401
6144,1849
6144,3972
819,275
2352,1850
2352,1930
2352,3762
2352,1550
1717,375
1132,1352
1132,1123
7442,3383
4495,887
4495,3441
4495,533
4495,2511
4495,3637
7097,4940
7097,4077
7097,2456
7097,1597
7097,1022
1819,3403
1819,3721
7732,1718
7732,3091
7732,436
7732,937
3904,3925
3904,739
3904,1059
3904,1434
3904,1555
3848,2924
2794,4582
2794,3599
2794,4634
2794,2484
2794,665
1022,3597
1022,4514
1022,4691
1022,264
1022,4182
8474,507
8240,1552
8240,1413
8240,3802
8240,2860
8240,2814
7676,1639
7676,4704
7676,451
7676,1380
8223,3479
8223,3362
8223,372
8223,542
9012,3069
9012,2321
9012,2138
9012,445
3633,477
3633,2846
8872,1633
1439,2575
7129,3432
7129,3222
5754,4773
5754,3233
5754,2753
5754,3825
6106,4655
6106,1082
6106,1056
6106,1989
7573,4404
7573,1950
7573,1794
7573,1335
7573,2844
5110,2783
5110,425
5110,3649
5110,2612
5110,2571
9701,1323
9232,4367
9232,4955
9232,1763
9232,4468
4723,1023
4723,3550
5799,4625
5799,1839
5799,2739
5799,4242
5799,566
3916,621
3916,1791
3187,408
3187,1800
3187,1262
4524,4976
4524,1934
4524,1636
5847,40
5847,2440
4350,4498
4350,4721
4350,2040
3355,650
3355,1865
3355,4387
3355,2810
3355,4555
6600,2764
6600,1203
5832,197
5832,1057
5832,4058
515,2347
515,4174
515,637
515,2083
515,2438
6153,581
6153,3022
6153,2876
6153,1525
6153,604
4657,3967
4657,1038
4657,3198
4657,1873
7984,4396
7984,1328
7984,358
7641,3553
7641,392
7997,1960
7997,587
7997,1692
7997,1931
4805,502
4805,1864
9753,1844
9753,1241
9753,2427
9753,3128
9753,1959
6545,1021
6545,3434
6545,4996
6545,2001
9362,2192
9362,1856
9362,4903
8346,2377
8346,4287
8346,4355
8346,2555
8130,4493
1711,2233
4799,1504
4799,4022
4799,2575
4799,662
4321,501
4321,3912
4321,4573
4321,739
4321,2991
3903,4803
3903,2378
2336,3049
2336,1907
8183,1617
9723,3071
9723,3637
9723,105
9723,4975
9723,2174
2965,474
2965,3044
2965,3547
2965,3366
2965,3853
7565,537
7565,2962
7565,2871
7565,2807
7565,3018
5582,2439
5582,2547
5582,168
5582,2962
3613,2120
3613,2444
4636,4452
4636,2552
4636,4723
1034,2370
1034,3145
1034,1098
1034,3829
8618,931
8618,4066
8618,1032
9828,4039
9828,4795
5246,4022
475,3179
475,1223
475,1044
475,3746
351,444
351,3579
351,3495
351,4534
351,3447
8153,1338
8153,908
507,1179
507,12
507,461
507,3047
507,4515
1725,2942
4924,4760
2811,1085
2811,3289
2811,722
2811,3416
2811,4367
6522,386
6522,1622
6522,580
6522,634
6522,2876
6533,2465
6533,1710
6533,2832
3340,2731
3340,1510
3340,1378
3340,1135
883,3924
883,2840
883,1122
9523,3039
9523,4650
9523,458
9523,2715
6031,2903
6031,386
6031,496
6031,2840
6031,1715
2028,2382
5697,2557
3701,4521
3701,3638
3701,189
7977,2990
7977,3587
7977,2362
7998,1731
7998,3777
7998,2056
7998,2874
1851,4260
1851,1980
6184,4576
6184,2665
9644,1256
9644,185
9644,2944
1636,2929
1636,4491
1636,534
1636,4032
1555,3357
1555,3848
1555,478
1555,4198
5890,4303
5890,138
344,1073
344,1649
344,2999
344,1955
1227,3264
1227,4129
1386,4848
1386,1473
1386,1225
1386,809
1386,4012
8444,3043
8444,444
3573,3821
3573,3267
3573,4270
3573,4873
3573,2796
4796,3805
4796,1086
4796,565
4796,2434
4796,2911
8002,886
5601,4575
5601,2475
1601,1030
5177,898
5177,1463
3689,2161
3689,2710
2211,1998
2211,722
1892,3766
1892,321
1892,4711
1892,514
6044,2344
6044,1614
6044,3965
6044,4086
7720,1241
7720,3400
7720,3684
7720,1938
8482,842
6067,3855
6067,4311
6067,4630
6067,2791
6067,662
9292,325
9292,2347
9292,3707
9292,822
9292,3637
7792,4280
7792,3572
7792,4850
1977,4959
1977,2430
1977,4827
1977,1628
1977,1161
2827,2967
2827,4623
2827,4680
2827,3730
7688,3945
7688,4130
7688,1587
7688,3594
7688,3581
1920,909
1920,2206
3476,625
3476,2424
1227,3790
1227,3068
2304,3964
2304,1683
2304,2747
2304,3515
2304,562
5758,4290
9225,468
9225,540
9225,843
9225,2823
9225,3919
18,2184
18,4737
18,2417
5728,3742
5728,2260
5728,4856
5728,4023
408,4730
408,4978
3350,4052
3350,3279
3610,1313
3610,4477
3610,342
1054,2221
1054,4982
1054,1619
7720,4469
7720,4182
7720,1543
6527,2740
6527,4194
6527,2370
6784,3910
7478,1310
7478,3474
7478,1252
7478,3895
895,2007
3142,4596
3142,323
2252,397
2252,3150
9359,1831
8555,4339
8555,820
8555,3841
8555,2760
8555,1902
3404,3977
3404,2344
3404,464
4627,3862
4627,3399
4627,2508
4627,4441
4627,4352
4116,1830
4116,2225
4116,1061
4272,1744
4272,1551
4272,3811
1709,1628
1709,2802
1709,3930
1709,4679
9633,3004
9633,938
9633,2133
9633,4545
9633,4865
8628,499
8628,1657
9923,1127
9923,3341
9923,4748
9923,3453
9923,1125
1985,2269
1985,1130
1985,2099
1985,2983
1985,4380
9369,4182
9369,41
6008,895
6008,4025
6008,2443
6008,2292
6008,2537
483,4117
483,915
217,2056
217,2379
69,682
69,1302
69,1933
4405,4469
4405,512
4405,1036
4405,418
4405,4702
5111,1871
5111,2790
5111,3605
5111,1164
7526,2061
7526,1380
7526,3689
7526,2894
7526,2389
9698,4113
9698,3015
9698,2039
2607,4153
2607,1836
2607,2625
2607,2654
6975,4721
6975,1365
6975,902
2898,3922
2898,363
2898,1724
407,2273
407,1399
407,4210
407,203
1267,2546
1267,2341
1267,2969
1267,3515
2943,1638
9651,774
9651,3572
2144,1826
2144,3157
2144,2046
2144,4336
9173,4848
9173,380
9128,906
234,75
234,2433
234,1738
234,909
234,1710
7782,19
7782,3377
350,939
350,2551
350,3146
350,668
9598,894
9598,3368
9598,4566
861,4423
861,3668
861,32
1507,2813
1507,4300
1507,4675
1507,4403
2663,3764
1399,2270
1399,4631
1399,3149
1399,1744
6083,506
6083,670
6083,1553
6083,465
6083,4776
5127,3345
5335,1651
5335,1385
5335,972
4105,2821
4105,2126
4105,4662
4105,1163
2803,3082
2803,2273
2803,2202
2803,1858
2803,3811
3495,932
3495,1864
7512,448
751,1404
751,1911
751,2419
751,1852
751,2947
9130,2481
9130,1434
9130,3773
8254,1352
8254,1105
8254,2440
1546,745
1546,3329
1546,2590
1546,4541
2362,1962
2362,2834
1566,4771
7904,4962
7904,4568
7904,236
7904,4637
7904,1087
3179,3539
3179,672
3179,811
2078,2351
3543,4219
3543,1764
3543,2176
3543,2555
3543,3939
5092,4262
5092,4134
5092,3931
5092,4389
5092,950
1582,1033
5322,2976
5322,3018
5322,3614
5322,1579
2949,437
2949,1457
2949,4983
2949,2309
2949,631
967,3456
967,2487
1894,546
9841,2537
9841,433
1865,4448
1865,4660
1865,1495
1865,682
1865,1733
3638,2124
3638,1125
3638,716
3638,523
3638,3992
8053,2241
7426,492
7426,3192
7426,1836
7426,2270
6071,285
6071,151
6071,2611
5554,2202
5554,4689
5554,3272
5554,4586
3852,1568
3852,2155
3852,3953
3852,983
3852,259
4597,1933
6362,2373
6362,4084
6362,760
1560,615
147,2291
147,3448
2313,3401
2313,2713
2557,4289
2557,2339
2557,272
2557,2647
5565,2689
9092,1846
9092,2720
9092,3663
9092,2342
3164,1113
3164,3357
3164,280
3164,4767
4419,2060
4419,2131
4419,616
4419,874
4419,4142
442,4911
442,4757
553,3184
553,4949
553,2726
553,2083
9865,2852
9865,2932
9865,2775
9865,155
2765,1323
2765,576
4910,773
4910,4959
268,4088
268,2
274,4217
274,1556
274,383
274,210
9521,882
9521,2594
4178,1437
1972,2080
1972,3067
1972,4761
1972,1617
3885,3287
3885,4522
3885,1258
3885,3121
3885,2345
8239,4228
8239,4031
8239,4182
8239,4317
8239,2630
8232,2174
8232,3043
8232,2685
9102,2155
9102,4393
9102,486
9102,3480
9102,4463
9518,464
1163,3
1163,4535
1163,275
1163,794
1163,3874
3716,1268
3716,3373
3716,4566
3716,3950
9703,3197
9703,4537
9703,1776
9703,3230
6731,119
6731,4793
6731,4131
6731,3594
7510,2108
7510,2976
7510,3108
7510,1207
7706,2391
7706,3063
6011,3495
6011,2112
6011,1511
3468,389
3468,1621
3468,2781
3468,2615
1622,2077
1622,1147
1821,1498
1821,2934
1821,3692
1821,2173
8116,573
8116,3417
8116,763
8116,412
8116,119
6867,2805
6867,2891
5532,457
3474,1626
3474,3088
377,2858
5267,4687
5267,4159
5267,1917
5267,762
2891,1196
2891,2350
2891,4893
1666,12
4907,1276
4907,1660
8219,3336
8219,4332
8219,11
3082,2458
3082,1037
3082,4217
8122,3390
8122,3177
8122,4636
8122,2411
8122,1450
9857,1562
1241,4911
1241,4645
9,4661
9,717
2414,1786
8133,3437
8133,2047
8133,190
8133,314
8133,334
6909,4852
6909,4270
6516,898
6516,3110
6516,1052
6516,759
6516,824
2053,4484
2053,4808
9906,2228
9906,4801
9906,1181
4321,2014
4321,1095
4321,4413
4321,30
3937,2351
3937,1800
3937,3346
3937,2331
3937,1286
7680,4639
7680,3208
7680,4706
7680,909
7226,2803
7226,3928
7226,3892
7929,2237
7929,91
7929,780
3519,192
3519,1813
3519,2988
6883,265
6883,4074
6883,826
6883,1082
6883,3637
6920,4356
6920,2038
6920,2587
8902,3667
1115,420
1115,4774
3976,4640
3976,4056
3976,3487
3976,1682
3976,1612
4829,3918
6557,1837
6557,3342
6557,3532
6557,3321
6557,4477
8297,809
9092,3526
9092,725
9092,613
5647,3732
5647,2738
5647,3990
5647,3995
2466,4068
2466,1267
2466,1115
2466,4790
2466,2326
5504,1352
5504,3893
5504,455
5504,3285
160,4284
160,1609
160,2666
6117,3060
1550,1536
1550,1415
3602,1354
3602,2815
3602,172
3602,2655
3602,466
4948,4540
4948,3558
781,3639
781,4449
781,1446
3017,2282
3017,4371
3017,4403
3349,2306
3349,886
3349,3378
4993,4239
4993,4124
4993,1972
4993,1123
2824,3169
1788,3711
1788,3055
7947,2122
7947,3564
7947,395
7947,4049
5987,3479
5987,3907
5987,3198
8100,1269
8100,2915
8100,1945
8100,4635
8100,2111
873,3845
873,3706
873,3880
873,2123
6181,30
6181,4610
1409,1575
1409,3877
1409,2741
1409,2868
1409,1387
7838,98
7838,2500
7838,3530
1776,4
375,1543
375,4017
6577,3598
5576,4541
5576,3989
788,3274
1423,4501
1423,4911
1423,3039
3879,1127
7043,1066
7043,3881
7043,3111
7043,1976
9625,2071
9625,637
9625,2354
8872,1040
8872,669
5338,1625
5338,2278
5338,390
9739,595
9739,2543
9739,3656
2943,1687
2943,2173
2943,3884
2943,3871
2943,267
8024,2542
9449,1384
7893,1434
8365,907
8365,1292
8365,2423
9972,2676
2802,3651
2802,495
2802,2700
2802,4780
8487,284
8487,3756
4486,3553
4486,4812
4486,4855
4486,4970
8721,146
8721,4325
8721,451
1872,3295
1872,1127
6423,2332
6423,12
6423,3054
6423,1666
6423,988
8160,1772
682,3322
682,414
9827,1459
9827,4673
9827,2131
9827,1739
8518,159
2278,3844
2278,2692
2278,1900
2278,821
9517,60
9517,1013
9517,1875
9517,3584
5540,526
5540,37
5540,462
5540,1844
1840,3352
1840,4059
2296,1357
1081,996
1081,2023
1081,4024
1081,3434
1081,1429
4709,921
4709,2448
4709,977
4709,3114
6264,2176
6264,435
6264,4254
5192,2085
5192,239
441,870
441,3706
441,473
441,3511
3206,3768
3206,2547
3206,4356
3206,1579
2915,2469
2915,688
2915,1325
6498,1679
6498,375
6498,3085
6498,1233
2576,3245
2576,4793
5324,4879
5324,537
5324,2698
3315,2133
3315,2475
9363,2809
9363,3597
9363,3075
9363,141
9363,1061
8194,1013
8194,1596
8194,958
8194,2742
8194,117
7676,2669
7676,4527
1408,403
1408,4468
1408,1412
8625,298
8625,2413
8625,1018
4579,387
4579,4589
4579,3777
4579,4417
4579,10
3741,2229
5214,53
5214,1436
5214,206
5214,287
3782,1095
7622,3589
7622,1032
7622,410
7622,4551
3501,387
3501,2782
4049,3954
4049,3493
4049,4205
4049,3937
4049,1275
8412,2956
9080,4074
9080,4626
7702,1195
7702,2726
7702,3888
7702,689
7702,1877
3233,1799
3233,2320
3233,4665
3233,1058
3233,4307
3217,2169
5896,2924
5896,4763
1148,2615
1148,2330
1148,2644
8499,4152
8499,2916
9510,1121
9510,1533
9510,1835
9597,1733
9597,556
3939,3862
3939,2182
3939,3507
3939,4367
3939,491
7740,1984
7740,298
7740,4600
7740,129
7740,3608
4156,4306
4156,3465
6416,376
53,2818
6430,1304
829,1122
898,4657
898,1762
898,4861
898,796
898,1078
4491,1121
4491,1194
4491,1415
4491,2600
4491,4818
2511,3945
2511,4577
4174,4557
4174,2418
4174,1318
4174,2472
8998,3883
4356,1652
4356,2602
4356,3560
8606,4772
8606,2950
8606,2055
8606,2580
8606,1386
3312,4107
3312,3972
3312,4151
8969,3010
8969,3303
8969,502
75,2885
1412,324
303,328
303,3493
101,2585
101,2469
101,2403
101,535
101,3239
7050,2203
7050,2496
7050,4697
7050,3471
575,4170
5059,1815
5059,3459
8417,2226
8417,1642
8417,1186
8417,1135
8417,3465
1431,4109
1431,1999
1431,3984
1431,1103
1431,4244
9608,3557
9608,2891
9608,2538
3259,3467
947,4911
947,4121
8619,4711
8619,4675
8619,1478
8619,4459
5468,267
5468,2868
5468,298
5468,461
3325,1876
3325,2079
1926,1503
8610,4763
8610,1518
8610,4760
6354,1884
6354,400
6354,1251
3561,4417
9902,3563
9902,1570
9902,124
9902,2155
9902,2924
4746,3220
4746,2183
5022,3505
673,1676
673,1254
673,642
4343,4452
4343,4067
4343,3099
1297,4683
5494,263
5494,4775
5494,1384
2157,1272
2157,464
2157,1589
2157,1812
4578,3172
4578,3850
4578,4265
4578,953
4578,3214
7700,2740
7700,817
7700,2736
7700,3303
4568,4976
4568,3304
4568,217
4568,4760
3477,1273
3477,2185
3482,2669
3482,4663
3482,3072
3482,4797
8753,2704
8753,1870
3190,3344
3190,3812
1788,2030
1788,1206
8721,1143
8721,4855
6891,4728
6891,4855
8094,788
8094,1051
8094,3060
8094,2142
8094,280
2537,3542
2537,1039
2537,576
7944,2705
7944,2302
1099,713
1099,2346
1099,4423
1099,1571
1099,2573
9274,4983
6380,1774
6380,4520
6380,1283
6380,1840
6380,125
7748,641
7748,4182
7748,3735
7748,744
7748,3316
699,1991
9703,2522
9703,46
3020,2571
3020,4138
3020,1377
3020,3383
7627,4182
9856,4664
9856,1166
9856,1247
9856,3417
9856,3112
9368,4049
9368,2292
9368,4404
9368,3214
9368,4142
8532,3760
8532,2021
7520,1596
7520,4164
3193,317
3193,3765
3193,2932
1964,2479
1964,1591
1964,324
1964,4592
1964,3266
1392,4962
1392,1803
1392,4378
1392,4103
1392,4081
6366,3479
6366,2539
6366,115
6366,4346
483,3335
483,152
601,4327
601,2652
601,1920
601,1566
601,7
1392,2998
1392,270
1392,4412
1392,272
2776,4288
5595,2458
98,4864
98,103
98,2117
98,1423
98,956
9962,1671
9962,1572
9962,2160
1498,1784
1498,3883
1498,2674
8287,3079
3034,3893
6065,662
6065,4397
6065,573
6065,2996
6065,1271
7549,1502
7549,1576
7549,4577
9916,3271
3231,1377
3231,2587
832,175
832,4681
832,2736
832,3286
832,4251
817,4780
817,760
817,3814
817,2229
817,2968
3664,24
8645,2941
8645,848
8645,2642
8645,1977
8645,1473
514,573
514,553
514,28
5623,3226
5623,4173
5623,4898
2069,2896
2069,1003
2069,2272
2069,3066
2069,1481
1731,509
1731,2656
4035,3230
4035,2746
4035,1622
6521,201
6521,1327
6521,906
7556,1411
7556,2382
7556,3940
