review_id,user_id
2539,2785
2540,2296
2541,5350
2542,9157
2543,8601
2544,7925
2545,3193
2546,4434
2547,2392
2548,1809
2549,4008
2550,8230
2551,449
2552,9957
2553,1791
2554,2839
2555,3204
2556,1850
2557,5357
2558,8477
2559,4100
2560,2228
2561,465
2562,6509
2563,5259
2564,6186
2565,8992
2566,3980
2567,8062
2568,173
2569,2590
2570,2930
2571,7466
2572,2810
2573,5194
2574,9850
2575,8145
2576,4663
2577,6932
2578,3995
2579,4930
2580,8209
2581,3249
2582,1321
2583,6602
2584,5895
2585,8730
2586,279
2587,6633
2588,1003
2589,1254
2590,8447
2591,6199
2592,9475
2593,4042
2594,4562
2595,2682
2596,8671
2597,7195
2598,5972
2599,5577
2600,9249
2601,3007
2602,8507
2603,7117
2604,5506
2605,9608
2606,8610
2607,6767
2608,2606
2609,6230
2610,4503
2611,3472
2612,3389
2613,1593
2614,4588
2615,7340
2616,3084
2617,7814
2618,1147
2619,1576
2620,2321
2621,8346
2622,9725
2623,2002
2624,5818
2625,9209
2626,9612
2627,971
2628,5901
2629,2530
2630,3599
2631,9489
2632,4272
2633,4669
2634,4982
2635,7505
2636,6401
2637,7182
2638,3135
2639,4584
2640,1865
2641,6174
2642,1633
2643,7521
2644,8432
2645,37
2646,627
2647,7721
2648,7835
2649,2482
2650,6561
2651,9095
2652,2359
2653,2254
2654,2890
2655,464
2656,4129
2657,2231
2658,6467
2659,4729
2660,2863
2661,8012
2662,4825
2663,7223
2664,2630
2665,4575
2666,250
2667,1778
2668,2921
2669,3330
2670,6606
2671,2898
2672,9597
2673,6339
2674,245
2675,1810
2676,8222
2677,62
2678,9105
2679,1203
2680,6261
2681,2289
2682,1692
2683,8559
2684,4354
2685,198
2686,2451
2687,3541
2688,4771
2689,2511
2690,1286
2691,455
2692,5764
2693,450
2694,5130
2695,9376
2696,8216
2697,7798
2698,9457
2699,9472
2700,5121
2701,6599
2702,4149
2703,2750
2704,277
2705,8605
2706,4960
2707,7651
2708,506
2709,7013
2710,9798
2711,7093
2712,6456
2713,8340
2714,6369
2715,4872
2716,1234
2717,5670
2718,8783
2719,7066
2720,8265
2721,3762
2722,463
2723,6518
2724,5413
2725,7828
2726,6895
2727,9987
2728,1857
2729,917
2730,7302
2731,203
2732,9612
2733,5120
2734,9205
2735,5268
2736,5848
2737,4532
2738,2674
2739,4252
2740,4567
2741,4476
2742,9925
2743,2973
2744,7261
2745,5618
2746,9710
2747,6640
2748,7766
2749,5762
2750,3758
2751,8887
2752,7600
2753,6124
2754,4574
2755,5173
2756,6842
2757,1930
2758,7307
2759,7236
2760,360
2761,4617
2762,7806
2763,5122
2764,4830
2765,3809
2766,8548
2767,3958
2768,3850
2769,4644
2770,3096
2771,587
2772,4134
2773,1680
2774,8800
2775,5187
2776,4300
2777,1073
2778,9293
2779,5384
2780,1160
2781,356
2782,8196
2783,4769
2784,6823
2785,6734
2786,8225
2787,7531
2788,5194
2789,7168
2790,9452
2791,3197
2792,477
2793,5534
2794,255
2795,5686
2796,5036
2797,5120
2798,1617
2799,5452
2800,9496
2801,4733
2802,9305
2803,4964
2804,1288
2805,6098
2806,3144
2807,6273
2808,9141
2809,3870
2810,5233
2811,4614
2812,5353
2813,2966
2814,9335
2815,665
2816,6782
2817,1541
2818,5179
2819,1199
2820,8732
2821,3224
2822,8326
2823,4798
2824,3615
2825,8597
2826,8098
2827,4177
2828,429
2829,8272
2830,1571
2831,5638
2832,220
2833,7244
2834,9037
2835,9452
2836,9391
2837,8259
2838,282
2839,8861
2840,3553
2841,1348
2842,4820
2843,5183
2844,8262
2845,5657
2846,994
2847,1279
2848,3726
2849,159
2850,5249
2851,344
2852,8059
2853,3945
2854,7981
2855,2314
2856,7962
2857,820
2858,2577
2859,286
2860,2817
2861,8785
2862,9344
2863,875
2864,1466
2865,592
2866,5668
2867,1212
2868,3911
2869,2029
2870,8623
2871,8826
2872,7190
2873,4327
2874,3231
2875,887
2876,940
2877,5642
2878,4211
2879,7219
2880,9449
2881,5558
2882,7282
2883,6638
2884,6921
2885,4168
2886,7540
2887,1022
2888,1709
2889,463
2890,4007
2891,7659
2892,4664
2893,8593
2894,8094
2895,8719
2896,6672
2897,4295
2898,6096
2899,7926
2900,6258
2901,191
2902,931
2903,7623
2904,6898
2905,6574
2906,832
2907,6380
2908,3708
2909,2377
2910,6754
2911,3147
2912,4361
2913,4084
2914,1856
2915,269
2916,8481
2917,6254
2918,9990
2919,2199
2920,2146
2921,2107
2922,5623
2923,8231
2924,8650
2925,7509
2926,260
2927,6484
2928,7187
2929,2121
2930,5038
2931,1815
2932,603
2933,3114
2934,6161
2935,1521
2936,2499
2937,5113
2938,802
2939,571
2940,5468
2941,4999
2942,7258
2943,5336
2944,9289
2945,4749
2946,1695
2947,205
2948,6238
2949,8100
2950,832
2951,4418
2952,8306
2953,4962
2954,3206
2955,2396
2956,425
2957,6514
2958,6491
2959,2209
2960,6448
2961,3550
2962,1476
2963,2481
2964,9654
2965,8944
2966,5979
2967,2937
2968,7445
2969,2381
2970,1199
2971,7485
2972,903
2973,3496
2974,5824
2975,8442
2976,8564
2977,544
2978,4999
2979,1912
2980,3508
2981,6813
2982,4319
2983,6178
2984,735
2985,2154
2986,3278
2987,1699
2988,4696
2989,2360
2990,8437
2991,3770
2992,5420
2993,8018
2994,2420
2995,201
2996,7746
2997,601
2998,1725
2999,6701
3000,8136
3001,5271
3002,8399
3003,3919
3004,9842
3005,5617
3006,9534
3007,5477
3008,4599
3009,8489
3010,7437
3011,3421
3012,5996
3013,5287
3014,6563
3015,2174
3016,703
3017,8616
3018,2366
3019,8398
3020,117
3021,4514
3022,420
3023,5971
3024,6252
3025,8842
3026,2102
3027,4143
3028,2291
3029,1989
3030,182
3031,3071
3032,7716
3033,5420
3034,7402
3035,2098
3036,6292
3037,2296
3038,4502
3039,4679
3040,7414
3041,191
3042,8182
3043,1164
3044,1483
3045,3771
3046,2515
3047,1345
3048,7618
3049,8586
3050,9699
3051,533
3052,5833
3053,8957
3054,8466
3055,1345
3056,6585
3057,2958
3058,3168
3059,6111
3060,3983
3061,2626
3062,949
3063,131
3064,3404
3065,2804
3066,5225
3067,3342
3068,7550
3069,9363
3070,5644
3071,4450
3072,3922
3073,7540
3074,622
3075,7387
3076,3536
3077,9210
3078,8984
3079,4725
3080,860
3081,469
3082,1766
3083,1614
3084,4856
3085,599
3086,5147
3087,5321
3088,5651
3089,5341
3090,9145
3091,8976
3092,5819
3093,4752
3094,3360
3095,7556
3096,2314
3097,5939
3098,6967
3099,6621
3100,1757
3101,6999
3102,2637
3103,2251
3104,4149
3105,2978
3106,5986
3107,6611
3108,5508
3109,5710
3110,443
3111,2020
3112,6408
3113,5730
3114,4130
3115,2337
3116,4311
3117,543
3118,4613
3119,9104
3120,8722
3121,328
3122,9966
3123,1397
3124,6534
3125,7227
3126,896
3127,9279
3128,8029
3129,5464
3130,4719
3131,1754
3132,5077
3133,271
3134,5404
3135,5122
3136,7416
3137,7472
3138,9855
3139,7836
3140,4505
3141,6577
3142,8148
3143,3694
3144,6262
3145,4823
3146,6210
3147,3578
3148,9374
3149,1081
3150,8966
3151,5472
3152,468
3153,426
3154,563
3155,6984
3156,6301
3157,7064
3158,938
3159,5362
3160,1038
3161,7414
3162,3092
3163,3593
3164,2139
3165,9694
3166,1621
3167,5937
3168,9583
3169,5760
3170,7242
3171,3370
3172,5116
3173,8788
3174,2689
3175,8751
3176,4218
3177,1366
3178,6021
3179,8665
3180,3132
3181,677
3182,6283
3183,4103
3184,4699
3185,8601
3186,2508
3187,840
3188,6683
3189,4214
3190,3281
3191,9044
3192,1904
3193,9049
3194,6179
3195,4909
3196,3116
3197,2410
3198,4677
3199,6498
3200,4496
3201,6388
3202,3138
3203,9719
3204,9137
3205,8287
3206,639
3207,9471
3208,8970
3209,4110
3210,599
3211,4750
3212,568
3213,7719
3214,7183
3215,8214
3216,4686
3217,4755
3218,3054
3219,111
3220,4911
3221,8769
3222,7044
3223,8754
3224,5235
3225,5293
3226,4738
3227,6288
3228,144
3229,6126
3230,6361
3231,6137
3232,2622
3233,8470
3234,8442
3235,4919
3236,7491
3237,9927
3238,5969
3239,6023
3240,5545
3241,4877
3242,8644
3243,3114
3244,5067
3245,8809
3246,3288
3247,6592
3248,3025
3249,3219
3250,976
3251,245
3252,7868
3253,4750
3254,3923
3255,1795
3256,3623
3257,6166
3258,4791
3259,5004
3260,7029
3261,2244
3262,4816
3263,5653
3264,5157
3265,4029
3266,4665
3267,3748
3268,8014
3269,8500
3270,8907
3271,2631
3272,2972
3273,5576
3274,6029
3275,2037
3276,9418
3277,7563
3278,2011
3279,2809
3280,4345
3281,5127
3282,912
3283,4946
3284,1991
3285,58
3286,4858
3287,9183
3288,5933
3289,1957
3290,5596
3291,3320
3292,8068
3293,7475
3294,6705
3295,7572
3296,8394
3297,3376
3298,5835
3299,4225
3300,8228
3301,9138
3302,8207
3303,4199
3304,6292
3305,6360
3306,7514
3307,1730
3308,7645
3309,5517
3310,6547
3311,3044
3312,2928
3313,5303
3314,5271
3315,7246
3316,2276
3317,9559
3318,3162
3319,6479
3320,3424
3321,375
3322,8042
3323,3539
3324,8051
3325,3392
3326,6178
3327,795
3328,3735
3329,4889
3330,3134
3331,9755
3332,7940
3333,232
3334,6276
3335,8971
3336,8114
3337,6359
3338,8238
3339,862
3340,2490
3341,7309
3342,7804
3343,2814
3344,6747
3345,6909
3346,309
3347,7485
3348,2345
3349,2812
3350,3336
3351,1631
3352,1104
3353,5690
3354,551
3355,5807
3356,5502
3357,5892
3358,9353
3359,9001
3360,7306
3361,2489
3362,8849
3363,5709
3364,6199
3365,6736
3366,3517
3367,6070
3368,7311
3369,5229
3370,9992
3371,47
3372,3131
3373,955
3374,7328
3375,2731
3376,7320
3377,5568
3378,307
3379,7181
3380,3145
3381,8281
3382,8748
3383,6153
3384,6877
3385,2144
3386,9708
3387,1190
3388,7303
3389,1920
3390,8175
3391,1380
3392,6901
3393,9331
3394,6425
3395,66
3396,1276
3397,5037
3398,6887
3399,9174
3400,3373
3401,8397
3402,4558
3403,4016
3404,92
3405,353
3406,5746
3407,7032
3408,7574
3409,4029
3410,4478
3411,6983
3412,1079
3413,3859
3414,7922
3415,204
3416,5194
3417,7043
3418,3373
3419,7121
3420,8107
3421,2543
3422,5827
3423,932
3424,3263
3425,2947
3426,8377
3427,1743
3428,7010
3429,751
3430,504
3431,7660
3432,9262
3433,4774
3434,5985
3435,8994
3436,1372
3437,918
3438,8127
3439,5832
3440,9327
3441,4204
3442,746
3443,8584
3444,9026
3445,1949
3446,8857
3447,1024
3448,5530
3449,1288
3450,2954
3451,6699
3452,8266
3453,5286
3454,3207
3455,9489
3456,1275
3457,8307
3458,8220
3459,1794
3460,4964
3461,8122
3462,8383
3463,7643
3464,3642
3465,5868
3466,2127
3467,5408
3468,2506
3469,6006
3470,492
3471,2895
3472,6121
3473,7104
3474,3088
3475,3147
3476,3636
3477,8594
3478,3405
3479,9983
3480,6187
3481,4341
3482,73
3483,9717
3484,4700
3485,5279
3486,9866
3487,899
3488,8102
3489,885
3490,3155
3491,4598
3492,5749
3493,5787
3494,7860
3495,8729
3496,7025
3497,8437
3498,413
3499,8035
3500,648
3501,4697
3502,3290
3503,2013
3504,7073
3505,2950
3506,9285
3507,4640
3508,6849
3509,5308
3510,4430
3511,1142
3512,553
3513,5011
3514,7983
3515,8793
3516,3752
3517,9319
3518,3858
3519,4498
3520,3065
3521,277
3522,3180
3523,4667
3524,2846
3525,7340
3526,600
3527,5703
3528,5343
3529,3600
3530,7733
3531,8944
3532,1905
3533,4198
3534,6166
3535,6021
3536,6385
3537,1364
3538,7970
3539,1302
3540,6489
3541,7980
3542,4749
3543,8030
3544,1522
3545,9324
3546,7861
3547,6328
3548,6548
3549,319
3550,5206
3551,6385
3552,5893
3553,1033
3554,7134
3555,1567
3556,836
3557,2263
3558,8825
3559,9030
3560,3187
3561,4930
3562,598
3563,7269
3564,9850
3565,4489
3566,6143
3567,6068
3568,4661
3569,1944
3570,6483
3571,2624
3572,2374
3573,2861
3574,7560
3575,2292
3576,4933
3577,1562
3578,6067
3579,6814
3580,2443
3581,7190
3582,8045
3583,9839
3584,6550
3585,7434
3586,6978
3587,8799
3588,566
3589,1723
3590,3390
3591,1298
3592,6108
3593,4060
3594,8709
3595,6493
3596,3908
3597,8050
3598,8540
3599,6280
3600,7453
3601,8461
3602,596
3603,9620
3604,5876
3605,6499
3606,4621
3607,7352
3608,8699
3609,5247
3610,9664
3611,2753
3612,4163
3613,814
3614,9341
3615,3521
3616,6431
3617,7577
3618,2445
3619,1206
3620,1216
3621,6887
3622,9673
3623,3536
3624,7787
3625,193
3626,9122
3627,221
3628,1504
3629,1472
3630,820
3631,6281
3632,4899
3633,4986
3634,4982
3635,1728
3636,7946
3637,8036
3638,9956
3639,3403
3640,3146
3641,4678
3642,6378
3643,3146
3644,4451
3645,730
3646,5125
3647,3777
3648,5060
3649,268
3650,7745
3651,6459
3652,1745
3653,3551
3654,4460
3655,660
3656,9156
3657,9813
3658,2129
3659,1254
3660,1787
3661,6169
3662,4008
3663,8023
3664,6090
3665,523
3666,5747
3667,7768
3668,665
3669,8295
3670,5874
3671,4355
3672,7338
3673,870
3674,4366
3675,6632
3676,5534
3677,3032
3678,6314
3679,8799
3680,6968
3681,3343
3682,615
3683,988
3684,7977
3685,390
3686,877
3687,6075
3688,7410
3689,7086
3690,1895
3691,2831
3692,2351
3693,112
3694,8628
3695,492
3696,7363
3697,2125
3698,1145
3699,4957
3700,3040
3701,9097
3702,4771
3703,7049
3704,8349
3705,3247
3706,8184
3707,2796
3708,7095
3709,130
3710,3028
3711,1967
3712,6655
3713,2356
3714,9307
3715,348
3716,5197
3717,1716
3718,1907
3719,6466
3720,4141
3721,6599
3722,8327
3723,4217
3724,3989
3725,8572
3726,3766
3727,9622
3728,9184
3729,1000
3730,4256
3731,3361
3732,1213
3733,9449
3734,8725
3735,9725
3736,1410
3737,2129
3738,7180
3739,7585
3740,4675
3741,3783
3742,7467
3743,6676
3744,2393
3745,7376
3746,4
3747,4148
3748,5486
3749,5712
3750,3705
3751,8025
3752,2187
3753,4659
3754,8458
3755,3247
3756,5573
3757,9600
3758,9601
3759,7118
3760,942
3761,5614
3762,1295
3763,4430
3764,2297
3765,9734
3766,1730
3767,3481
3768,3300
3769,8257
3770,9572
3771,8680
3772,8325
3773,4910
3774,4430
3775,3501
3776,9563
3777,7920
3778,5745
3779,6878
3780,1633
3781,5566
3782,4492
3783,7447
3784,3614
3785,7979
3786,7272
3787,7395
3788,3349
3789,8650
3790,5115
3791,3469
3792,627
3793,9524
3794,7934
3795,6236
3796,2657
3797,3194
3798,4044
3799,6526
3800,2733
3801,7917
3802,8363
3803,4029
3804,4650
3805,7703
3806,891
3807,4705
3808,7503
3809,5490
3810,2928
3811,6376
3812,1108
3813,3896
3814,8409
3815,5240
3816,9565
3817,3810
3818,3208
3819,3842
3820,6764
3821,7859
3822,6080
3823,79
3824,3062
3825,7528
3826,1911
3827,5923
3828,4504
3829,7738
3830,3988
3831,1738
3832,779
3833,832
3834,4822
3835,8823
3836,2831
3837,5945
3838,6770
3839,402
3840,9540
3841,1082
3842,8926
3843,1794
3844,7261
3845,379
3846,8795
3847,359
3848,765
3849,6015
3850,5382
3851,4319
3852,6169
3853,4410
3854,9755
3855,9253
3856,5561
3857,7116
3858,5165
3859,6514
3860,8271
3861,4058
3862,6321
3863,7607
3864,86
3865,9894
3866,6833
3867,6851
3868,2781
3869,5003
3870,8830
3871,43
3872,8495
3873,1680
3874,6286
3875,8100
3876,9984
3877,3978
3878,9157
3879,5048
3880,9997
3881,9901
3882,2021
3883,3298
3884,6728
3885,7900
3886,9599
3887,3900
3888,6062
3889,5395
3890,4755
3891,2837
3892,3368
3893,6446
3894,4168
3895,2023
3896,7402
3897,4459
3898,6178
3899,1814
3900,7407
3901,7995
3902,2700
3903,6418
3904,1780
3905,1872
3906,7359
3907,7012
3908,5296
3909,9469
3910,6969
3911,556
3912,3149
3913,2579
3914,7334
3915,1071
3916,9276
3917,4165
3918,9377
3919,1470
3920,672
3921,8034
3922,3879
3923,9659
3924,730
3925,1156
3926,1431
3927,7546
3928,1110
3929,637
3930,1533
3931,3596
3932,6148
3933,494
3934,2175
3935,9608
3936,3250
3937,6105
3938,8781
3939,2336
3940,510
3941,3137
3942,4701
3943,4092
3944,5771
3945,2919
3946,4448
3947,4901
3948,1163
3949,8145
3950,5456
3951,4948
3952,7584
3953,3765
3954,7665
3955,9352
3956,1664
3957,661
3958,4817
3959,3348
3960,9001
3961,7411
3962,8999
3963,6773
3964,7008
3965,9744
3966,7364
3967,8937
3968,1919
3969,7031
3970,9018
3971,4570
3972,6510
3973,2610
3974,1303
3975,6184
3976,9049
3977,863
3978,2703
3979,2328
3980,9373
3981,9280
3982,8549
3983,5676
3984,1960
3985,8551
3986,3421
3987,1488
3988,9769
3989,2671
3990,424
3991,3176
3992,7643
3993,9943
3994,5728
3995,7976
3996,5061
3997,542
3998,9812
3999,3237
4000,9788
4001,1733
4002,7428
4003,9788
4004,9170
4005,8427
4006,9293
4007,5797
4008,9131
4009,3754
4010,5859
4011,5616
4012,4216
4013,7857
4014,8999
4015,614
4016,737
4017,8479
4018,7861
4019,9104
4020,7396
4021,6796
4022,7055
4023,1367
4024,113
4025,6064
4026,1127
4027,5076
4028,1241
4029,326
4030,4815
4031,8133
4032,5290
4033,8637
4034,3316
4035,3987
4036,2099
4037,6774
4038,4791
4039,2988
4040,920
4041,5253
4042,3615
4043,9243
4044,6604
4045,3536
4046,7072
4047,7051
4048,3956
4049,7072
4050,3269
4051,2176
4052,9453
4053,5313
4054,812
4055,3883
4056,5813
4057,6162
4058,5156
4059,5607
4060,1905
4061,2331
4062,11
4063,6391
4064,1560
4065,3187
4066,2610
4067,6957
4068,8794
4069,5423
4070,4046
4071,6458
4072,1692
4073,1595
4074,6802
4075,5034
4076,9982
4077,7309
4078,9936
4079,3854
4080,5325
4081,8545
4082,7507
4083,381
4084,3159
4085,4441
4086,3580
4087,4863
4088,9880
4089,3794
4090,7712
4091,3202
4092,7834
4093,3553
4094,2302
4095,7703
4096,9917
4097,762
4098,9160
4099,5758
4100,3151
4101,2534
4102,8752
4103,5253
4104,5890
4105,5333
4106,8114
4107,1771
4108,4822
4109,3409
4110,3040
4111,3096
4112,7456
4113,4823
4114,9977
4115,7916
4116,3171
4117,227
4118,3292
4119,2911
4120,4786
4121,3362
4122,7248
4123,2544
4124,8011
4125,5259
4126,1815
4127,7898
4128,3728
4129,6847
4130,3135
4131,4076
4132,3405
4133,6825
4134,7700
4135,3964
4136,6838
4137,7285
4138,4082
4139,2831
4140,8453
4141,9177
4142,4391
4143,1417
4144,7820
4145,2855
4146,3410
4147,8694
4148,2799
4149,8732
4150,7359
4151,1846
4152,5026
4153,8243
4154,9778
4155,9357
4156,4129
4157,3696
4158,7968
4159,6094
4160,8625
4161,7116
4162,4111
4163,373
4164,6263
4165,2660
4166,5869
4167,4198
4168,7616
4169,6715
4170,1826
4171,150
4172,7008
4173,4701
4174,8498
4175,1642
4176,6245
4177,874
4178,81
4179,7052
4180,3480
4181,4258
4182,7218
4183,6067
4184,2406
4185,2460
4186,2785
4187,3577
4188,3821
4189,8994
4190,9889
4191,6413
4192,5784
4193,9300
4194,5363
4195,9199
4196,7835
4197,4280
4198,5239
4199,2885
4200,3767
4201,722
4202,9364
4203,1213
4204,2090
4205,348
4206,46
4207,6530
4208,9122
4209,4595
4210,1026
4211,9202
4212,4527
4213,5093
4214,7303
4215,4527
4216,8286
4217,6934
4218,9110
4219,270
4220,3330
4221,2729
4222,1711
4223,2728
4224,9145
4225,9075
4226,2155
4227,1004
4228,91
4229,626
4230,2307
4231,3601
4232,7497
4233,9959
4234,5525
4235,8516
4236,7481
4237,5843
4238,9741
4239,9260
4240,8899
4241,3265
4242,9260
4243,9179
4244,873
4245,7224
4246,1945
4247,4848
4248,7601
4249,803
4250,223
4251,2209
4252,3692
4253,6185
4254,7581
4255,1375
4256,296
4257,4510
4258,2176
4259,7388
4260,652
4261,9070
4262,6941
4263,1555
4264,4938
4265,5652
4266,4061
4267,6292
4268,6494
4269,8532
4270,3382
4271,4668
4272,4461
4273,4670
4274,6287
4275,9001
4276,2243
4277,9576
4278,6992
4279,4086
4280,8085
4281,2710
4282,8266
4283,9297
4284,1332
4285,3784
4286,8630
4287,5490
4288,406
4289,8003
4290,9029
4291,2622
4292,6721
4293,1604
4294,6372
4295,6877
4296,1656
4297,2301
4298,498
4299,4408
4300,2294
4301,4915
4302,9275
4303,2781
4304,7205
4305,5134
4306,6090
4307,9183
4308,9278
4309,1453
4310,3422
4311,4417
4312,2638
4313,2278
4314,7684
4315,5155
4316,3886
4317,5328
4318,2799
4319,9082
4320,435
4321,7335
4322,5690
4323,4513
4324,9421
4325,3207
4326,9193
4327,4336
4328,1811
4329,6679
4330,2532
4331,6236
4332,3495
4333,5152
4334,2210
4335,6444
4336,3609
4337,7020
4338,11
4339,2603
4340,185
4341,6231
4342,9677
4343,879
4344,9698
4345,1470
4346,1545
4347,3095
4348,3273
4349,7103
4350,8938
4351,9321
4352,6607
4353,46
4354,5344
4355,1464
4356,9040
4357,2898
4358,9111
4359,1049
4360,595
4361,6960
4362,7694
4363,6335
4364,9421
4365,1200
4366,6246
4367,6941
4368,1519
4369,3319
4370,128
4371,3820
4372,9934
4373,4254
4374,1055
4375,3600
4376,9092
4377,7990
4378,2567
4379,2908
4380,3371
4381,9019
4382,8704
4383,9914
4384,7403
4385,5028
4386,9987
4387,4227
4388,8599
4389,5352
4390,6591
4391,5516
4392,8583
4393,8392
4394,7914
4395,3775
4396,6089
4397,2159
4398,1413
4399,209
4400,7750
4401,1232
4402,662
4403,4296
4404,2057
4405,5832
4406,3694
4407,8824
4408,6601
4409,1754
4410,7575
4411,2080
4412,5590
4413,5823
4414,6402
4415,8553
4416,1026
4417,4044
4418,1226
4419,3545
4420,6472
4421,3639
4422,1054
4423,2431
4424,4910
4425,1564
4426,2381
4427,5401
4428,2079
4429,2201
4430,9586
4431,5791
4432,2903
4433,2025
4434,6184
4435,30
4436,1151
4437,816
4438,156
4439,6289
4440,4945
4441,9155
4442,1332
4443,2127
4444,8929
4445,8659
4446,2320
4447,8472
4448,4705
4449,8460
4450,3383
4451,1424
4452,708
4453,245
4454,1295
4455,8900
4456,8060
4457,436
4458,9327
4459,3021
4460,3748
4461,7145
4462,5849
4463,3778
4464,9287
4465,7304
4466,1233
4467,4090
4468,4899
4469,4713
4470,537
4471,1140
4472,5457
4473,3651
4474,5992
4475,9946
4476,8537
4477,1504
4478,4395
4479,4829
4480,604
4481,8292
4482,4162
4483,2985
4484,6350
4485,8834
4486,9081
4487,4207
4488,3737
4489,5348
4490,4087
4491,8822
4492,6405
4493,1276
4494,8331
4495,6920
4496,3041
4497,2673
4498,2087
4499,6646
4500,2143
4501,7369
4502,3668
4503,1731
4504,49
4505,8886
4506,8119
4507,7259
4508,2751
4509,1011
4510,7837
4511,3244
4512,7572
4513,246
4514,9995
4515,146
4516,3423
4517,8829
4518,4457
4519,9150
4520,971
4521,4851
4522,6291
4523,9558
4524,852
4525,6422
4526,355
4527,292
4528,2245
4529,984
4530,4138
4531,8911
4532,5186
4533,8267
4534,3426
4535,4893
4536,2960
4537,1035
4538,8198
4539,2719
4540,2626
4541,3973
4542,139
4543,9233
4544,4638
4545,4070
4546,61
4547,335
4548,6656
4549,4984
4550,1383
4551,4165
4552,6745
4553,8389
4554,2020
4555,8154
4556,2611
4557,1528
4558,2540
4559,7419
4560,5143
4561,788
4562,9573
4563,8431
4564,4647
4565,4883
4566,9637
4567,3903
4568,2415
4569,7436
4570,1124
4571,2916
4572,6264
4573,6465
4574,1261
4575,1635
4576,4839
4577,1291
4578,4702
4579,7752
4580,1509
4581,4372
4582,6837
4583,4132
4584,4997
4585,2493
4586,1479
4587,8496
4588,4102
4589,1174
4590,4381
4591,9006
4592,3397
4593,1539
4594,467
4595,8531
4596,9188
4597,4526
4598,6827
4599,9801
4600,3215
4601,6956
4602,5731
4603,2956
4604,8937
4605,3122
4606,4079
4607,9049
4608,6228
4609,2911
4610,953
4611,5403
4612,3411
4613,4641
4614,3758
4615,3008
4616,905
4617,4480
4618,7637
4619,202
4620,2112
4621,6154
4622,9209
4623,9657
4624,4722
4625,1359
4626,1912
4627,2064
4628,9030
4629,1780
4630,2788
4631,889
4632,4087
4633,7759
4634,1696
4635,8697
4636,8711
4637,5150
4638,1728
4639,5492
4640,5066
4641,563
4642,1093
4643,3678
4644,6530
4645,9301
4646,8731
4647,4113
4648,6168
4649,8769
4650,9948
4651,9095
4652,4608
4653,8483
4654,4286
4655,2660
4656,1379
4657,3764
4658,9339
4659,9772
4660,8854
4661,4387
4662,3561
4663,6125
4664,5498
4665,3869
4666,7839
4667,7510
4668,3487
4669,2877
4670,7640
4671,7907
4672,422
4673,2229
4674,1337
4675,709
4676,4015
4677,4616
4678,8399
4679,4615
4680,3184
4681,1922
4682,3172
4683,451
4684,7914
4685,8914
4686,7142
4687,1620
4688,3890
4689,6830
4690,9651
4691,8122
4692,1796
4693,5441
4694,942
4695,4293
4696,1852
4697,6905
4698,4867
4699,6062
4700,2668
4701,766
4702,8309
4703,391
4704,2975
4705,6893
4706,293
4707,7378
4708,2026
4709,4220
4710,8511
4711,1125
4712,1845
4713,9956
4714,4776
4715,5432
4716,6694
4717,3493
4718,5376
4719,1517
4720,9918
4721,257
4722,6049
4723,135
4724,9833
4725,2164
4726,1947
4727,7535
4728,2209
4729,1663
4730,5962
4731,5079
4732,6488
4733,2356
4734,5874
4735,4075
4736,8229
4737,528
4738,9282
4739,6411
4740,9413
4741,97
4742,1284
4743,9039
4744,3733
4745,8475
4746,8027
4747,7329
4748,4868
4749,302
4750,633
4751,6455
4752,8349
4753,2424
4754,3560
4755,2389
4756,3967
4757,478
4758,5869
4759,6537
4760,8514
4761,6507
4762,5536
4763,1988
4764,405
4765,7926
4766,8000
4767,7518
4768,8448
4769,8255
4770,1848
4771,4098
4772,346
4773,5372
4774,6171
4775,22
4776,1586
4777,5006
4778,8890
4779,1942
4780,6522
4781,7475
4782,6106
4783,5819
4784,3373
4785,1974
4786,8792
4787,6994
4788,9613
4789,6567
4790,3466
4791,962
4792,7195
4793,4194
4794,4328
4795,3833
4796,863
4797,7055
4798,2511
4799,948
4800,5641
4801,9036
4802,7734
4803,338
4804,1186
4805,5710
4806,1079
4807,3836
4808,6702
4809,4919
4810,5620
4811,263
4812,5226
4813,2475
4814,9789
4815,1851
4816,6754
4817,2807
4818,1993
4819,6019
4820,5149
4821,2187
4822,8110
4823,7098
4824,2468
4825,4158
4826,8194
4827,410
4828,87
4829,3320
4830,7994
4831,471
4832,5449
4833,7803
4834,173
4835,7480
4836,3142
4837,6162
4838,2518
4839,4848
4840,6481
4841,7611
4842,2994
4843,3742
4844,8129
4845,6573
4846,8449
4847,3680
4848,5278
4849,5211
4850,3974
4851,4565
4852,3286
4853,9260
4854,1788
4855,7215
4856,8429
4857,8567
4858,5825
4859,7495
4860,1690
4861,7893
4862,2962
4863,5589
4864,2269
4865,5315
4866,1214
4867,1195
4868,4581
4869,4925
4870,6495
4871,5245
4872,4375
4873,565
4874,5123
4875,5005
4876,1030
4877,4861
4878,3115
4879,6349
4880,3481
4881,5538
4882,7123
4883,5363
4884,5804
4885,5765
4886,9120
4887,6864
4888,1374
4889,4241
4890,6603
4891,8511
4892,9487
4893,970
4894,1060
4895,2986
4896,7540
4897,5508
4898,3883
4899,6953
4900,8762
4901,3048
4902,8315
4903,1407
4904,8120
4905,5179
4906,9163
4907,2606
4908,7544
4909,825
4910,5346
4911,1578
