order_id,product_id
6169,2889
6170,20
6171,498
6171,591
6171,2043
6171,1320
6171,3434
6172,356
6172,2291
6172,2426
6172,2977
6172,4290
6173,428
6174,3551
6174,3667
6174,496
6174,108
6175,3893
6176,2339
6176,1416
6176,2070
6176,2983
6176,287
6177,4070
6177,1915
6178,2675
6178,3964
6178,184
6178,1437
6178,2458
6179,2300
6179,4382
6179,3041
6179,2514
6180,4277
6180,1875
6181,3553
6181,4108
6181,2202
6182,2150
6182,4757
6182,4624
6182,428
6183,1082
6183,1106
6184,997
6184,1298
6184,3960
6184,2942
6185,4201
6185,33
6185,3381
6186,1692
6186,558
6186,3253
6186,1336
6187,1585
6187,3111
6187,3743
6187,1274
6188,4623
6188,804
6188,4520
6188,4093
6188,4920
6189,4940
6189,832
6189,2918
6189,3783
6189,2470
6190,184
6190,4807
6190,4701
6191,3958
6192,2263
6192,3070
6192,4361
6192,3575
6192,3299
6193,281
6193,3671
6193,1832
6193,1588
6194,194
6194,1695
6194,1326
6194,172
6195,4651
6195,3358
6195,4298
6196,4255
6196,4936
6197,689
6197,4565
6197,3924
6197,4103
6197,2242
6198,1131
6198,2930
6199,3229
6199,1116
6199,3815
6199,3152
6199,877
6200,2973
6200,4881
6200,3212
6200,1578
6200,2461
6201,4430
6201,3288
6202,596
6202,3495
6202,503
6202,4099
6203,2310
6204,1711
6204,4948
6205,1009
6206,6
6206,1512
6206,3683
6206,612
6207,3795
6207,185
6207,744
6208,1170
6208,2035
6209,3309
6209,761
6209,3234
6209,658
6209,2724
6210,1419
6210,1542
6210,4552
6211,582
6211,3076
6212,580
6212,3523
6212,3655
6213,2097
6213,2026
6213,1814
6213,234
6213,2300
6214,499
6215,965
6216,1795
6216,3837
6216,329
6217,2242
6217,2199
6217,2413
6217,1739
6217,3324
6218,3498
6218,161
6218,4432
6218,2762
6219,3862
6219,1834
6220,4641
6220,3182
6220,1204
6220,3498
6220,2098
6221,948
6222,4079
6222,2596
6223,3898
6223,167
6223,2079
6223,1219
6223,1395
6224,2183
6224,4544
6224,729
6224,517
6225,3823
6226,4806
6226,80
6226,661
6226,3239
6227,4001
6227,664
6227,3910
6227,1349
6228,4798
6228,4655
6229,3170
6229,631
6229,1434
6230,4715
6230,1531
6230,2480
6231,74
6232,4438
6232,1982
6232,336
6232,3712
6233,1278
6233,701
6233,957
6233,303
6234,231
6235,662
6235,1375
6235,2442
6235,1089
6235,674
6236,4783
6236,4994
6237,2954
6237,3405
6237,2359
6237,766
6237,4260
6238,1549
6238,4019
6238,112
6238,4947
6238,2902
6239,1268
6240,3986
6240,4665
6240,4878
6240,3323
6240,4895
6241,2684
6241,4753
6241,3143
6242,490
6242,268
6242,2741
6243,2697
6243,920
6243,3917
6243,136
6244,868
6244,1912
6244,4696
6244,3512
6244,504
6245,4130
6245,861
6245,4016
6246,1031
6246,652
6246,1754
6246,326
6247,1839
6248,444
6248,2430
6249,3817
6249,490
6249,3681
6250,2967
6250,4572
6250,2519
6250,4129
6250,1914
6251,4121
6251,2085
6251,4962
6252,756
6252,1913
6253,3054
6253,4752
6253,4662
6254,4521
6254,3014
6254,148
6254,4337
6254,1880
6255,100
6255,4555
6256,2400
6256,1884
6257,3282
6257,253
6257,2844
6257,4691
6257,4654
6258,3792
6258,2236
6258,3316
6258,4622
6258,792
6259,68
6259,1227
6259,4055
6259,4948
6259,2422
6260,1209
6260,2905
6260,2266
6260,1699
6261,1984
6261,128
6262,1744
6263,2468
6263,1709
6264,706
6264,3517
6264,1801
6264,525
6264,4061
6265,2980
6265,4506
6266,4840
6266,4345
6267,326
6267,2573
6268,2618
6268,2983
6268,2702
6269,3347
6269,57
6269,1027
6269,3380
6270,2794
6270,2601
6270,3059
6270,503
6270,254
6271,4917
6271,692
6272,2569
6273,4316
6273,2139
6273,707
6274,3458
6274,177
6274,1326
6274,4233
6274,3125
6275,4681
6275,1117
6275,3136
6276,696
6276,3869
6276,3842
6276,831
6276,611
6277,2326
6277,1366
6277,2757
6278,3949
6278,3535
6278,132
6278,4846
6278,2005
6279,1918
6279,878
6280,1812
6280,3277
6280,1202
6281,2635
6282,3588
6282,3895
6282,3217
6282,1675
6283,3720
6283,384
6283,4016
6283,4514
6283,4420
6284,3990
6284,3073
6285,3017
6285,3770
6285,2771
6285,1419
6285,4351
6286,429
6286,2354
6286,1345
6286,3462
6286,1312
6287,308
6287,1324
6287,2584
6287,4283
6288,4864
6288,4335
6288,3466
6288,483
6288,3729
6289,93
6289,1937
6289,4826
6289,64
6289,1106
6290,4398
6290,1354
6290,2843
6290,2819
6290,636
6291,1491
6292,2387
6293,4784
6293,3214
6293,4230
6294,2445
6294,2029
6294,23
6294,3871
6295,753
6296,1687
6296,3841
6297,4081
6297,3427
6297,1210
6297,4209
6298,1187
6298,4135
6298,4886
6298,4301
6299,3974
6300,2335
6300,993
6301,3514
6301,249
6301,3510
6302,3933
6302,1199
6302,2151
6302,4355
6302,4214
6303,627
6303,2297
6303,2987
6304,4814
6305,358
6305,2604
6305,564
6305,1270
6306,506
6307,4173
6307,1622
6308,73
6308,4112
6308,3171
6309,1572
6309,16
6309,4773
6309,2105
6309,249
6310,3218
6310,1523
6310,3382
6310,4816
6311,1121
6312,1351
6312,3647
6312,2434
6312,289
6313,1827
6313,146
6313,300
6313,3487
6314,4491
6315,1041
6315,2462
6316,4141
6316,2862
6316,1508
6316,3912
6316,1365
6317,1273
6317,825
6317,1251
6317,3479
6317,1808
6318,890
6319,1928
6319,4635
6319,3224
6319,4490
6319,1187
6320,3306
6320,2651
6320,2346
6320,1509
6321,1277
6321,2254
6321,1795
6321,4992
6322,4146
6322,1151
6322,1700
6323,850
6323,1327
6323,3119
6324,754
6325,3625
6325,3537
6325,4851
6325,451
6326,1016
6326,773
6326,2464
6327,2370
6328,4885
6328,710
6328,1785
6329,2067
6329,2527
6329,3754
6329,4858
6329,2992
6330,1577
6330,4942
6330,4038
6331,3602
6331,761
6331,3623
6331,3902
6332,3336
6332,2177
6333,948
6333,1329
6333,1948
6334,1897
6335,3624
6335,542
6336,3509
6336,4551
6336,1138
6336,3103
6336,1683
6337,4589
6337,3305
6337,240
6338,492
6338,2623
6338,3062
6339,1508
6339,1667
6339,4010
6340,4531
6340,2236
6340,163
6340,2151
6340,485
6341,1906
6341,3272
6341,4442
6342,2455
6342,3446
6342,2610
6343,3355
6343,3652
6343,986
6343,3723
6343,2622
6344,2527
6345,2449
6345,3166
6345,3839
6345,2248
6346,79
6346,4980
6346,4173
6346,2746
6347,3340
6347,4118
6348,3596
6348,1339
6348,3260
6348,2085
6348,4278
6349,1704
6349,883
6349,3503
6349,2468
6350,3920
6351,1773
6351,2809
6351,3587
6352,2829
6352,171
6353,4834
6354,742
6354,1801
6354,4681
6354,1810
6355,1611
6355,2391
6356,3366
6356,4707
6356,3357
6356,271
6356,460
6357,3760
6357,3615
6357,1903
6357,4382
6357,779
6358,3880
6358,1550
6359,73
6359,4693
6359,1124
6360,1144
6360,3114
6360,4888
6361,4581
6361,4218
6361,3751
6361,213
6362,476
6362,3349
6362,2051
6362,1397
6362,914
6363,3634
6364,663
6364,1504
6364,283
6365,4866
6365,1325
6365,848
6365,948
6365,3005
6366,38
6366,950
6366,3807
6366,2164
6366,219
6367,1301
6367,4551
6367,180
6367,75
6367,484
6368,756
6368,720
6368,3519
6368,2425
6368,3604
6369,911
6369,1554
6369,3952
6370,3305
6370,2835
6370,1259
6370,1025
6370,1452
6371,633
6371,1889
6371,2163
6371,3776
6372,1573
6372,3434
6372,1497
6372,4539
6372,3317
6373,875
6373,3890
6373,4994
6373,1774
6373,359
6374,3019
6375,586
6375,842
6375,2296
6375,1371
6375,2457
6376,4934
6377,1384
6377,2529
6377,187
6377,2056
6377,4226
6378,2293
6378,2367
6378,1334
6378,3384
6379,3902
6379,2702
6379,2064
6380,1997
6380,4246
6380,4459
6381,2205
6382,1947
6382,2215
6382,182
6382,4197
6383,70
6383,4610
6384,3454
6385,2035
6385,1205
6385,163
6385,3118
6385,1314
6386,1653
6386,3579
6387,1022
6388,2530
6388,255
6388,596
6388,4292
6388,4243
6389,1407
6389,3030
6389,2386
6389,1316
6389,4517
6390,4705
6390,4533
6391,4214
6391,3967
6391,1421
6392,950
6392,4135
6393,1398
6393,1385
6394,464
6394,1318
6394,2628
6394,1282
6394,1651
6395,4
6396,949
6396,156
6396,3910
6397,4360
6397,3843
6397,3461
6397,4519
6398,432
6398,2587
6399,4892
6399,1681
6399,4533
6400,182
6400,2157
6401,3467
6402,4593
6402,4630
6402,4911
6402,4269
6402,4209
6403,3590
6403,3408
6404,4673
6404,4184
6404,1490
6404,2549
6404,4234
6405,3326
6405,2715
6406,687
6406,4472
6406,890
6406,252
6406,2012
6407,3526
6407,3956
6407,2684
6407,124
6408,810
6408,2822
6408,385
6408,1022
6409,1363
6409,3033
6409,4938
6409,1099
6409,2992
6410,2472
6410,384
6410,3838
6410,4710
6411,2821
6411,2854
6411,1602
6411,4895
6411,105
6412,4617
6412,4606
6412,3686
6412,2644
6413,4357
6413,1082
6413,2006
6413,3935
6414,2001
6414,3454
6415,2691
6415,3557
6415,1507
6415,2016
6416,2820
6417,4202
6417,4706
6418,2763
6418,671
6418,4572
6418,3561
6419,4570
6419,734
6419,4361
6420,4089
6420,3553
6420,1792
6421,828
6421,1070
6421,2144
6421,2205
6421,2042
6422,1272
6422,1457
6423,3377
6423,95
6424,3237
6424,4791
6425,1482
6425,2231
6425,605
6425,3677
6425,3799
6426,4849
6426,4157
6426,4335
6426,3458
6427,505
6427,1756
6427,616
6427,1329
6427,4254
6428,3496
6428,173
6429,4357
6430,1919
6431,979
6431,779
6431,679
6431,3725
6432,1372
6432,1636
6432,3942
6433,518
6433,4057
6434,397
6434,3989
6434,1089
6435,2430
6435,336
6435,330
6435,50
6435,1249
6436,175
6436,2715
6436,4242
6436,264
6437,4934
6437,104
6437,1350
6437,4457
6437,4649
6438,2911
6439,1183
6439,4714
6440,2684
6441,1587
6441,4339
6441,2267
6442,1086
6442,3323
6443,4177
6444,3475
6445,3563
6445,4533
6446,3779
6446,1072
6446,2383
6446,3847
6446,435
6447,1185
6448,402
6448,1355
6448,3410
6448,1638
6448,2887
6449,4719
6449,4821
6449,2835
6449,1319
6449,4074
6450,3158
6450,3461
6450,2308
6451,1429
6451,1669
6451,4509
6451,2216
6451,3845
6452,520
6452,3137
6453,384
6453,2241
6453,1124
6453,4901
6453,501
6454,848
6454,4178
6455,3107
6455,908
6455,4100
6456,2236
6456,3781
6457,3751
6458,4590
6458,776
6458,2807
6458,1296
6458,3250
6459,2296
6459,1893
6460,3654
6461,2055
6462,2309
6462,2821
6462,1609
6463,3350
6463,3514
6463,890
6464,681
6464,2993
6464,2637
6464,4292
6465,900
6465,3215
6465,2535
6465,3512
6466,244
6466,4393
6467,2113
6467,4195
6468,20
6468,654
6468,3223
6468,3561
6468,4228
6469,2415
6470,2936
6470,3590
6470,1791
6471,4665
6471,93
6471,548
6471,1556
6471,4963
6472,4487
6473,1203
6473,128
6474,1731
6474,1393
6474,1915
6474,415
6474,3074
6475,1663
6475,4212
6476,1686
6476,1011
6477,3289
6478,3235
6479,907
6479,3256
6480,1673
6480,3944
6481,3251
6482,845
6482,4921
6483,336
6484,1085
6485,1870
6486,4099
6486,2157
6486,3932
6486,158
6487,1826
6488,2492
6488,893
6488,925
6488,943
6488,4057
6489,1639
6490,4325
6491,265
6492,2163
6492,2900
6493,3739
6493,4948
6494,4738
6494,633
6495,3617
6495,1453
6495,3784
6496,2469
6496,2771
6497,380
6497,1747
6497,1895
6497,3593
6497,3318
6498,2144
6498,459
6499,4235
6499,2004
6500,339
6500,2421
6500,3080
6501,4209
6501,4281
6501,4287
6501,2266
6502,2546
6502,1327
6502,686
6502,3606
6502,1710
6503,1979
6503,4023
6503,128
6504,2350
6505,3338
6505,3539
6505,3103
6505,2912
6505,646
6506,2183
6506,2204
6506,2578
6506,1206
6506,4596
6507,721
6508,62
6508,329
6509,2902
6510,2571
6510,4313
6511,1205
6511,921
6511,4683
6512,1024
6513,111
6513,244
6514,2142
6514,2637
6515,1485
6516,811
6516,2844
6517,3092
6517,1080
6518,1967
6519,3141
6520,2659
6520,3676
6520,2225
6520,3703
6521,1818
6521,3638
6522,4955
6523,1108
6523,73
6524,1759
6524,4008
6524,2228
6525,2320
6525,3724
6525,4637
6526,3172
6526,3753
6526,1992
6526,126
6526,412
6527,1017
6527,15
6527,3379
6527,1578
6528,127
6528,3202
6528,3223
6528,4868
6529,4878
6529,67
6529,930
6529,3030
6530,2643
6530,2192
6531,361
6531,1037
6531,2950
6531,2336
6531,3262
6532,4674
6532,3360
6533,1159
6533,214
6534,4764
6534,3081
6534,240
6535,3505
6535,296
6535,602
6535,55
6536,422
6537,4356
6537,4792
6537,1830
6537,414
6538,733
6538,2075
6538,2548
6538,1206
6539,4232
6540,3507
6540,903
6540,4946
6540,2066
6540,2359
6541,2315
6541,451
6541,3786
6541,2679
6541,116
6542,8
6542,2824
6542,1730
6542,1039
6542,381
6543,1104
6543,1475
6543,2954
6544,3256
6544,3011
6544,146
6544,888
6544,4986
6545,3165
6545,1447
6545,2384
6545,4001
6545,4524
6546,2842
6546,3863
6546,1374
6546,1
6546,3584
6547,3983
6547,1663
6547,4047
6548,1658
6549,784
6549,1385
6550,4512
6550,2314
6550,3213
6550,977
6550,307
6551,4493
6551,2392
6551,3818
6552,207
6553,412
6553,57
6553,4
6553,2157
6554,2963
6554,157
6554,1772
6554,181
6555,4511
6555,382
6555,2578
6556,2377
6556,1654
6556,1493
6556,3324
6556,1763
6557,629
6558,3948
6558,890
6558,859
6558,883
6558,1483
6559,135
6559,651
6559,2571
6559,1138
6560,4389
6560,2641
6560,219
6560,4581
6561,2604
6562,1626
6562,804
6562,616
6562,1047
6562,3689
6563,2577
6563,514
6563,2742
6564,188
6565,3748
6565,3982
6565,1300
6565,2763
6566,1172
6566,3536
6567,1510
6567,1271
6567,1615
6567,4308
6568,576
6568,500
6568,1637
6568,2786
6569,4661
6569,2469
6569,1059
6569,957
6570,3700
6570,2208
6571,2153
6571,4262
6571,2745
6571,4965
6572,2327
6572,587
6573,3330
6573,3865
6573,2224
6574,1778
6574,3272
6575,3447
6576,796
6576,3221
6576,1695
6576,2217
6577,4354
6577,579
6578,1353
6578,2204
6578,3712
6578,1336
6578,3070
6579,4055
6579,2854
6579,3804
6579,3723
6580,1053
6580,663
6580,4691
6581,693
6581,1182
6581,4613
6581,2392
6581,3932
6582,1580
6582,1734
6582,2105
6582,2598
6582,4950
6583,4475
6583,3868
6583,3180
6583,2068
6583,3199
6584,4832
6584,1139
6584,1878
6585,1849
6586,3148
6586,3273
6586,4099
6586,3747
6587,2245
6587,2564
6587,3427
6588,2108
6588,3056
6588,4698
6589,787
6589,1522
6589,437
6589,2024
6589,4589
6590,3899
6590,4641
6590,4950
6590,2019
6591,853
6591,1703
6592,3847
6592,694
6593,2295
6593,4022
6594,4756
6594,1723
6594,754
6594,4368
6594,2773
6595,2979
6595,3804
6595,2877
6595,3129
6595,4738
6596,1349
6596,1990
6597,2329
6597,2700
6598,4536
6598,4412
6598,1160
6598,989
6598,2228
6599,4657
6600,3987
6600,1682
6601,4546
6601,2050
6602,3965
6602,1032
6602,883
6603,4764
6603,3094
6604,4764
6605,3095
6605,2664
6605,3589
6606,2275
6606,4605
6606,1508
6607,1431
6607,3556
6608,1277
6608,1231
6608,128
6608,1444
6608,4219
6609,4563
6609,4587
6609,4145
6610,1661
6610,3802
6611,995
6611,4453
6611,868
6612,2481
6613,469
6613,1761
6613,1864
6613,3675
6614,2299
6614,3225
6614,3299
6614,2134
6614,2038
6615,3356
6615,1107
6615,3861
6615,43
6615,1575
6616,4071
6617,2708
6617,2668
6617,3378
6617,4915
6618,2798
6618,2002
6618,336
6618,3153
6619,3973
6619,751
6619,1451
6619,1099
6619,3448
6620,2142
6620,2644
6620,4712
6620,1841
6621,2188
6621,4729
6621,4219
6621,666
6622,499
6623,1083
6623,3233
6623,2771
6624,888
6624,2019
6625,3530
6625,4758
6626,2839
6626,3712
6626,2637
6627,4212
6627,3601
6627,1536
6627,4717
6628,698
6629,4971
6629,1557
6629,929
6629,3475
6630,384
6630,902
6631,4589
6632,962
6632,3774
6632,4198
6633,36
6633,1543
6633,3748
6633,691
6633,4158
6634,2624
6634,2673
6634,2141
6634,2502
6634,337
6635,4492
6635,3147
6636,4296
6637,3744
6637,770
6637,523
6638,3366
6638,1176
6639,229
6639,1349
6640,3281
6640,2753
6641,4166
6642,2690
6642,3251
6642,938
6642,37
6642,3168
6643,2497
6643,4268
6643,1082
6643,2798
6643,4304
6644,4867
6645,4856
6645,195
6645,2592
6645,172
6645,4675
6646,3308
6646,1895
6646,3098
6646,4781
6646,3256
6647,4890
6647,2176
6647,2309
6647,4601
6647,1756
6648,3195
6648,1617
6649,1355
6649,1583
6649,3991
6649,1608
6650,393
6650,2433
6650,3771
6651,403
6651,3918
6651,4583
6651,416
6652,4969
6652,2675
6652,2338
6652,1974
6653,4722
6653,2603
6653,4727
6653,4404
6653,4676
6654,953
6654,4519
6654,1968
6654,4591
6655,3168
6655,4084
6655,4478
6655,1069
6656,3624
6657,1748
6657,1710
6657,3077
6657,3886
6657,1941
6658,679
6659,2029
6659,4851
6660,4043
6661,3603
6661,200
6661,3987
6662,3763
6662,3129
6663,3987
6664,2516
6664,2037
6665,949
6665,3370
6665,3354
6666,1676
6666,524
6666,151
6666,1774
6666,4032
6667,3853
6668,1447
6669,4710
6669,341
6670,1417
6670,4992
6670,2081
6671,986
6671,1612
6671,2569
6672,3942
6673,3739
6673,1898
6673,4093
6674,501
6675,1937
6675,454
6676,1514
6676,1288
6676,3972
6676,3851
6676,329
6677,3717
6677,2355
6677,3625
6677,4081
6678,1474
6678,2716
6678,4623
6679,2094
6680,2041
6680,64
6680,239
6680,4446
6681,586
6681,465
6682,3343
6682,1859
6682,1976
6683,85
6683,515
6683,3236
6683,2194
6684,299
6684,2617
6684,830
6685,2379
6685,1810
6685,4522
6685,2887
6686,592
6686,236
6686,3201
6687,1224
6688,3631
6688,796
6688,3888
6689,952
6690,638
6691,3029
6691,1899
6691,934
6691,1375
6692,4227
6692,67
6692,1445
6692,2741
6693,1632
6693,3734
6693,257
6693,3199
6693,3078
6694,4312
6694,161
6694,358
6694,4398
6694,565
6695,815
6695,4713
6696,4504
6696,3383
6696,228
6696,984
6697,4840
6697,1756
6697,232
6697,4498
6697,4114
6698,2266
6699,384
6699,3129
6699,2049
6699,1760
6699,3851
6700,1068
6700,4167
6700,1082
6700,1238
6701,1475
6702,2427
6702,274
6702,4173
6702,4080
6702,755
6703,934
6703,439
6703,3393
6704,3058
6704,3425
6704,1793
6704,205
6705,1903
6706,2802
6706,320
6706,4732
6707,2461
6707,4698
6707,4130
6707,4017
6708,3629
6708,3951
6708,553
6708,1725
6708,49
6709,2151
6709,86
6709,414
6709,2032
6709,1050
6710,4456
6710,2915
6710,1039
6711,1654
6711,1218
6711,3023
6711,2098
6712,4630
6712,3453
6712,4621
6713,1867
6713,4168
6713,580
6713,1554
6714,108
6714,154
6714,2846
6714,653
6714,2758
6715,3123
6715,2110
6716,53
6717,1224
6717,4786
6717,3946
6718,1437
6719,2987
6719,1619
6719,4747
6720,3183
6720,581
6720,2604
6720,2983
6721,3849
6722,1728
6722,3936
6722,2476
6723,45
6723,4931
6723,3742
6723,3378
6723,1260
6724,2166
6724,2636
6724,3345
6724,2839
6724,3017
6725,2898
6726,1912
6726,890
6727,1733
6727,3537
6728,4483
6728,3714
6728,1764
6728,1268
6729,2995
6729,2061
6729,2727
6729,2946
6729,818
6730,4238
6730,1667
6730,2008
6730,1445
6731,69
6731,3967
6731,4724
6732,2146
6732,719
6732,550
6733,3208
6733,3850
6733,4560
6734,3018
6734,4054
6734,4182
6734,1926
6734,4907
6735,2199
6736,1929
6736,3861
6736,4076
6736,4464
6737,2324
6737,53
6738,2976
6738,4275
6738,2055
6738,1866
6738,20
6739,2651
6739,3398
6739,440
6739,2797
6739,2420
6740,228
6740,2438
6740,1934
6740,4772
6740,2307
6741,3169
6741,2741
6741,3994
6742,353
6742,3251
6742,1000
6743,666
6743,1076
6743,2919
6743,2579
6744,3716
6744,2055
6744,1954
6745,2107
6745,4590
6746,103
6746,2678
6746,3537
6746,956
6746,89
6747,1321
6747,144
6748,4392
6748,4571
6748,4057
6749,1369
6749,785
6750,4207
6750,768
6751,3282
6751,149
6751,1839
6751,2478
6752,2000
6752,2665
6752,2475
6752,2420
6753,678
6753,145
6754,1220
6754,2613
6754,360
6754,4162
6755,2333
6755,412
6755,3834
6755,1329
6755,3555
6756,1314
6756,719
6757,1547
6757,1591
6757,4618
6757,2122
6757,878
6758,2463
6758,23
6759,4005
6759,2953
6759,1534
6760,4500
6760,4845
6760,1128
6760,3166
6761,1586
6761,932
6761,397
6761,2777
6762,2887
6762,3183
6762,743
6763,4603
6763,614
6763,3201
6764,4920
6764,2988
6764,4156
6764,2041
6764,3832
6765,1882
6766,2576
6766,2493
6766,434
6767,2153
6767,504
6767,4997
6767,2359
6768,1254
6768,1247
6768,1477
6768,4724
6768,565
6769,668
6769,4383
6769,616
6769,4337
6769,1587
6770,811
6770,4278
6770,3763
6770,4276
6770,3671
6771,4898
6771,3039
6771,2513
6772,1234
6773,3936
6774,2739
6774,2883
6775,3832
6775,1326
6775,1911
6775,4845
6775,27
6776,3208
6776,2638
6777,4212
6778,2038
6779,597
6780,20
6781,269
6781,2581
6781,3042
6781,1639
6781,3255
6782,4771
6782,3657
6782,3014
6782,3340
6783,2881
6783,3837
6783,1922
6783,3614
6783,2896
6784,2556
6784,625
6784,3308
6784,2258
6784,1448
6785,2758
6785,2333
6785,341
6786,2877
6787,684
6788,714
6788,808
6788,449
6788,788
6789,2245
6789,3841
6789,3283
6789,4585
6789,3991
6790,3532
6791,320
6792,3506
6793,2643
6793,772
6794,782
6794,2787
6794,4470
6794,4164
6795,2957
6796,253
6797,3687
6797,1249
6797,3419
6798,2652
6798,3662
6798,3744
6798,2337
6799,4233
6799,3315
6799,3003
6799,134
6799,611
6800,3094
6801,537
6802,2687
6802,910
6802,27
6803,3381
6804,4731
6804,2368
6804,3261
6804,4229
6804,4641
6805,1802
6805,3158
6806,982
6806,3962
6807,3053
6807,165
6807,1600
6807,259
6808,427
6808,3887
6809,1318
6809,1097
6809,4762
6810,4740
6810,523
6810,4461
6810,4586
6810,1566
6811,2749
6811,1784
6811,3183
6811,2941
6811,694
6812,303
6813,4202
6814,647
6814,3261
6815,4425
6815,3405
6815,3779
6816,3371
6817,4609
6818,4686
6818,822
6818,2119
6818,3408
6819,3678
6819,674
6819,4675
6819,2522
6819,63
6820,1466
6820,398
6821,3370
6821,4921
6821,962
6822,1320
6823,3393
6823,3672
6823,3913
6824,4631
6824,2881
6824,936
6825,1482
6825,543
6825,2599
6825,1176
6825,235
6826,2859
6826,1189
6826,4576
6826,2891
6826,867
6827,335
6828,973
6828,1871
6829,2840
6829,2658
6829,100
6829,184
6830,2776
6831,4024
6831,190
6831,1752
6831,334
6831,104
6832,4459
6832,1905
6832,1096
6833,4739
6833,2259
6833,3139
6833,2945
6833,3469
6834,4362
6834,2284
6834,2703
6834,1952
6835,4762
6836,4793
6836,4848
6836,1743
6837,1770
6837,4557
6837,2548
6838,851
6838,3727
6838,2869
6839,2018
6839,4897
6840,3089
6840,3347
6840,1810
6841,4538
6841,2749
6841,2396
6841,3695
6841,3612
6842,1131
6843,3516
6843,4409
6843,4618
6843,3555
6844,4279
6844,1172
6844,2219
6844,2614
6844,421
6845,1782
6846,4463
6847,3210
6847,1612
6847,4066
6847,3483
6848,597
6848,1698
6848,230
6848,3771
6848,2588
6849,3173
6849,3319
6849,4792
6849,1206
6850,3491
6850,171
6851,189
6852,4223
6852,2086
6852,2095
6852,1703
6852,1044
6853,3111
6854,527
6855,3401
6855,4260
6856,4188
6856,2136
6856,3245
6856,3079
6856,1191
6857,711
6858,2993
6858,145
6858,693
6859,3980
6859,4145
6859,2031
6860,880
6860,605
6861,3144
6861,3655
6861,3738
6861,2299
6862,4629
6862,3507
6862,2137
6863,1555
6863,2016
6864,462
6864,3620
6864,3184
6864,2610
6864,4802
6865,1477
6865,231
6865,2566
6865,870
6865,1150
6866,2123
6866,472
6866,2937
6866,2132
6866,2874
6867,2833
6867,4930
6867,1303
6868,1635
6869,964
6869,1984
6869,690
6870,4065
6870,4031
6870,4331
6871,950
6871,4717
6871,1471
6872,4943
6872,4852
6872,4010
6872,1709
6873,3662
6873,383
6873,1479
6873,3238
6874,668
6874,3611
6874,3914
6875,512
6875,4408
6876,1682
6876,864
6876,3957
6877,3534
6877,2324
6877,3993
6878,4029
6878,3762
6878,1520
6878,990
6879,3072
6879,4316
6879,4059
6879,2632
6879,3929
6880,4938
6880,3080
6880,3199
6881,4141
6881,995
6881,1960
6882,4455
6883,1563
6883,4866
6884,4871
6884,2271
6884,4712
6884,2048
6885,4414
6886,4754
6886,3974
6887,2478
6887,2169
6887,374
6887,306
6888,629
6888,1152
6888,2043
6888,3504
6888,3336
6889,3591
6889,4939
6889,3586
6890,1994
6890,3083
6890,4537
6890,2002
6890,4130
6891,4774
6891,4320
6891,2407
6891,4806
6892,4870
6892,702
6893,1031
6893,3407
6894,1797
6894,4944
6894,2598
6894,8
6894,2371
6895,196
6895,3093
6895,2264
6895,2246
6896,1083
6896,480
6896,4189
6896,2865
6896,4423
6897,4862
6897,39
6897,3506
6898,1601
6898,4396
6899,816
6899,4350
6899,1621
6899,2979
6900,2334
6900,1983
6900,3358
6900,4152
6900,4935
6901,3425
6902,1618
6902,3670
6903,1177
6903,3002
6904,4462
6905,280
6906,1170
6906,738
6906,1899
6906,1716
6906,112
6907,1051
6907,2216
6907,4239
6907,3357
6907,2909
6908,2158
6908,2851
6908,1131
6908,2674
6909,1980
6909,4375
6910,965
6911,3588
6912,4118
6912,4844
6912,1121
6913,2638
6913,3910
6913,2336
6914,1209
6914,167
6914,1298
6914,2553
6914,4775
6915,2909
6916,4998
6916,1335
6917,1248
6918,4728
6918,4550
6918,335
6919,1848
6920,3307
6920,1396
6920,692
6920,1542
6920,3490
6921,2851
6922,1105
6922,2218
6922,2598
6922,4805
6922,2627
6923,3622
6923,4114
6923,1463
6923,1340
6923,1425
6924,3220
6924,2981
6924,2119
6924,311
6924,1126
6925,334
6925,4695
6925,4007
6925,3100
6925,4530
6926,701
6927,1745
6927,3192
6927,2773
6928,171
6928,622
6928,799
6928,2871
6929,4803
6929,4215
6929,701
6930,834
6930,177
6931,237
6931,3044
6931,1521
6931,1554
6931,594
6932,529
6932,3421
6932,640
6932,1807
6933,2334
6933,2229
6933,4617
6934,4050
6934,2573
6934,4851
6934,886
6934,813
6935,4872
6936,3150
6936,3988
6936,909
6936,905
6937,3044
6938,1071
6938,131
6938,2095
6938,4704
6938,2934
6939,3813
6939,4632
6939,2884
6939,3660
6940,2968
6941,1032
6941,1495
6941,4825
6942,2166
6942,4222
6942,1819
6943,4049
6943,387
6943,968
6944,3632
6944,2652
6944,330
6944,3067
6944,2619
6945,586
6945,3164
6945,958
6945,2060
6946,4118
6946,442
6946,2129
6946,568
6946,1630
6947,272
6947,2770
6947,4527
6947,1165
6947,2514
6948,3608
6948,4166
6948,354
6948,2649
6948,4320
6949,92
6949,3150
6950,2087
6950,727
6950,4179
6950,3959
6950,4547
6951,4729
6951,1663
6951,1400
6952,2532
6953,2552
6953,1336
6953,904
6954,2301
6954,3207
6954,2226
6954,2307
6954,3540
6955,2858
6955,301
6955,3632
6956,1002
6956,1995
6956,1077
6956,3035
6957,4890
6957,3862
6957,342
6957,2693
6957,140
6958,2544
6958,3306
6959,1566
6960,3015
6960,3762
6960,347
6960,4084
